"v^n-2_i,j","v^n-2_i-1,j","v^n-2_i+1,j","v^n-2_i,j-1","v^n-2_i,j+1","v^n-1_i,j","v^n-1_i-1,j","v^n-1_i+1,j","v^n-1_i,j-1","v^n-1_i,j+1","v^n_i,j","v^n_i-1,j","v^n_i+1,j","v^n_i,j-1","v^n_i,j+1","v^n+1_i,j","v^n+1_i-1,j","v^n+1_i+1,j","v^n+1_i,j-1","v^n+1_i,j+1"
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.01884e-69,2.45225e-68,8.11366e-71,6.88697e-70,1.32769e-69,3.34770e-66,7.87915e-65,2.71504e-67,2.27040e-66,4.35407e-66
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.32769e-69,3.19562e-68,1.05738e-70,1.01884e-69,1.60833e-69,4.35407e-66,1.02498e-64,3.53123e-67,3.34770e-66,5.26671e-66
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.60833e-69,3.87145e-68,1.28084e-70,1.32769e-69,1.85419e-69,5.26671e-66,1.24012e-64,4.27155e-67,4.35407e-66,6.06399e-66
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.85419e-69,4.46387e-68,1.47658e-70,1.60833e-69,2.05930e-69,6.06399e-66,1.42819e-64,4.91875e-67,5.26671e-66,6.72613e-66
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.05930e-69,4.95832e-68,1.63998e-70,1.85419e-69,2.21846e-69,6.72613e-66,1.58448e-64,5.45738e-67,6.06399e-66,7.23602e-66
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.21846e-69,5.34210e-68,1.76732e-70,2.05930e-69,2.32758e-69,7.23602e-66,1.70488e-64,5.87490e-67,6.72613e-66,7.57657e-66
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.32758e-69,5.60499e-68,1.85643e-70,2.21846e-69,2.36918e-69,7.57657e-66,1.78523e-64,6.14929e-67,7.23602e-66,7.69574e-66
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.76618e-03,-8.97228e-03,-2.92408e-04,-7.05754e-03,-1.67071e-03,2.05224e-02,1.00765e-01,-1.47702e-03,6.17898e-02,-1.65847e-02,-1.55331e-01,-1.47770e+00,6.87194e-03,-5.85051e-01,1.69870e-01
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.67071e-03,-3.09001e-03,-1.32476e-04,-4.76618e-03,-5.84953e-04,-1.65847e-02,-2.76269e-02,-1.98697e-03,2.05224e-02,-1.03156e-02,1.69870e-01,4.93613e-01,8.88849e-04,-1.55331e-01,3.65530e-02
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.84953e-04,-1.06409e-03,-5.62721e-05,-1.67071e-03,-2.04733e-04,-1.03156e-02,-1.74305e-02,-1.22097e-03,-1.65847e-02,-5.13536e-03,3.65530e-02,1.25920e-01,-3.46412e-03,1.69870e-01,-1.03821e-02
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.04733e-04,-3.66697e-04,-2.29473e-05,-5.84953e-04,-7.16492e-05,-5.13536e-03,-8.48968e-03,-6.61228e-04,-1.03156e-02,-2.31215e-03,-1.03821e-02,-1.33687e-03,-4.03655e-03,3.65530e-02,-1.47800e-02
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.16492e-05,-1.26485e-04,-9.09858e-06,-2.04733e-04,-2.50702e-05,-2.31215e-03,-3.70845e-03,-3.28471e-04,-5.13536e-03,-9.82360e-04,-1.47800e-02,-1.97480e-02,-2.98567e-03,-1.03821e-02,-9.83279e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.50702e-05,-4.36635e-05,-3.53381e-06,-7.16492e-05,-8.75968e-06,-9.82360e-04,-1.52539e-03,-1.53449e-04,-2.31215e-03,-4.01059e-04,-9.83279e-03,-1.41596e-02,-1.81457e-03,-1.47800e-02,-5.23775e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-8.75968e-06,-1.50665e-05,-1.34884e-06,-2.50702e-05,-3.02516e-06,-4.01059e-04,-6.03032e-04,-6.83220e-05,-9.82360e-04,-1.56954e-04,-5.23775e-03,-7.50640e-03,-9.76355e-04,-9.83279e-03,-2.44543e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.02516e-06,-5.14494e-06,-5.01510e-07,-8.75968e-06,-9.43167e-07,-1.56954e-04,-2.29015e-04,-2.88273e-05,-4.01059e-04,-5.35256e-05,-2.44543e-03,-3.42866e-03,-4.73005e-04,-5.23775e-03,-9.31400e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.43167e-07,-1.58996e-06,-1.65107e-07,-3.02516e-06,5.36056e-15,-5.35256e-05,-7.62741e-05,-1.03955e-05,-1.56954e-04,4.60928e-14,-9.31400e-04,-1.27825e-03,-1.86685e-04,-2.44543e-03,-5.49404e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.36056e-15,1.15481e-15,4.48079e-16,-9.43167e-07,9.43167e-07,4.60928e-14,1.48453e-14,8.72571e-15,-5.35256e-05,5.35256e-05,-5.49404e-08,-1.26830e-07,-8.22362e-09,-9.31400e-04,9.31186e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.43167e-07,1.58996e-06,1.65107e-07,5.36056e-15,3.02516e-06,5.35256e-05,7.62741e-05,1.03955e-05,4.60928e-14,1.56954e-04,9.31186e-04,1.27771e-03,1.86656e-04,-5.49404e-08,2.44472e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.02516e-06,5.14494e-06,5.01510e-07,9.43167e-07,8.75968e-06,1.56954e-04,2.29015e-04,2.88273e-05,5.35256e-05,4.01059e-04,2.44472e-03,3.42667e-03,4.72917e-04,9.31186e-04,5.23521e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.75968e-06,1.50665e-05,1.34884e-06,3.02516e-06,2.50702e-05,4.01059e-04,6.03032e-04,6.83220e-05,1.56954e-04,9.82360e-04,5.23521e-03,7.49859e-03,9.76075e-04,2.44472e-03,9.82377e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.50702e-05,4.36635e-05,3.53381e-06,8.75968e-06,7.16492e-05,9.82360e-04,1.52539e-03,1.53449e-04,4.01059e-04,2.31215e-03,9.82377e-03,1.41287e-02,1.81369e-03,5.23521e-03,1.47481e-02
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.16492e-05,1.26485e-04,9.09858e-06,2.50702e-05,2.04733e-04,2.31215e-03,3.70845e-03,3.28471e-04,9.82360e-04,5.13536e-03,1.47481e-02,1.96250e-02,2.98296e-03,9.82377e-03,1.02696e-02
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.04733e-04,3.66697e-04,2.29473e-05,7.16492e-05,5.84953e-04,5.13536e-03,8.48968e-03,6.61228e-04,2.31215e-03,1.03156e-02,1.02696e-02,8.48363e-04,4.02839e-03,1.47481e-02,-3.69428e-02
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.84953e-04,1.06409e-03,5.62721e-05,2.04733e-04,1.67071e-03,1.03156e-02,1.74305e-02,1.22097e-03,5.13536e-03,1.65847e-02,-3.69428e-02,-1.27725e-01,3.44043e-03,1.02696e-02,-1.71143e-01
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.67071e-03,3.09001e-03,1.32476e-04,5.84953e-04,4.76618e-03,1.65847e-02,2.76269e-02,1.98697e-03,1.03156e-02,-2.05224e-02,-1.71143e-01,-4.99732e-01,-9.50152e-04,-3.69428e-02,1.53045e-01
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.76618e-03,8.97228e-03,2.92408e-04,1.67071e-03,7.05754e-03,-2.05224e-02,-1.00765e-01,1.47702e-03,1.65847e-02,-6.17898e-02,1.53045e-01,1.46793e+00,-7.04174e-03,-1.71143e-01,5.82007e-01
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.92408e-04,-4.76618e-03,-1.28728e-05,-3.99604e-04,-1.32476e-04,-1.47702e-03,2.05224e-02,-9.01284e-04,-4.36012e-04,-1.98697e-03,6.87194e-03,-1.55331e-01,2.93626e-03,9.54067e-03,8.88849e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.32476e-04,-1.67071e-03,-7.09251e-06,-2.92408e-04,-5.62721e-05,-1.98697e-03,-1.65847e-02,-4.65349e-04,-1.47702e-03,-1.22097e-03,8.88849e-04,1.69870e-01,-2.62504e-03,6.87194e-03,-3.46412e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.62721e-05,-5.84953e-04,-3.54525e-06,-1.32476e-04,-2.29473e-05,-1.22097e-03,-1.03156e-02,-2.25615e-04,-1.98697e-03,-6.61228e-04,-3.46412e-03,3.65530e-02,-2.51392e-03,8.88849e-04,-4.03655e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.29473e-05,-2.04733e-04,-1.65614e-06,-5.62721e-05,-9.09858e-06,-6.61228e-04,-5.13536e-03,-1.06853e-04,-1.22097e-03,-3.28471e-04,-4.03655e-03,-1.03821e-02,-1.60323e-03,-3.46412e-03,-2.98567e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.09858e-06,-7.16492e-05,-7.37559e-07,-2.29473e-05,-3.53381e-06,-3.28471e-04,-2.31215e-03,-4.95578e-05,-6.61228e-04,-1.53449e-04,-2.98567e-03,-1.47800e-02,-8.78983e-04,-4.03655e-03,-1.81457e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.53381e-06,-2.50702e-05,-3.16889e-07,-9.09858e-06,-1.34884e-06,-1.53449e-04,-9.82360e-04,-2.25085e-05,-3.28471e-04,-6.83220e-05,-1.81457e-03,-9.83279e-03,-4.45142e-04,-2.98567e-03,-9.76355e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.34884e-06,-8.75968e-06,-1.32113e-07,-3.53381e-06,-5.01510e-07,-6.83220e-05,-4.01059e-04,-9.98699e-06,-1.53449e-04,-2.88273e-05,-9.76355e-04,-5.23775e-03,-2.13562e-04,-1.81457e-03,-4.73005e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.01510e-07,-3.02516e-06,-5.29596e-08,-1.34884e-06,-1.65107e-07,-2.88273e-05,-1.56954e-04,-4.25678e-06,-6.83220e-05,-1.03955e-05,-4.73005e-04,-2.44543e-03,-9.64788e-05,-9.76355e-04,-1.86685e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.65107e-07,-9.43167e-07,-1.84355e-08,-5.01510e-07,4.48079e-16,-1.03955e-05,-5.35256e-05,-1.55603e-06,-2.88273e-05,8.72571e-15,-1.86685e-04,-9.31400e-04,-3.66704e-05,-4.73005e-04,-8.22362e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.48079e-16,5.36056e-15,1.60377e-15,-1.65107e-07,1.65107e-07,8.72571e-15,4.60928e-14,7.11588e-15,-1.03955e-05,1.03955e-05,-8.22362e-09,-5.49404e-08,-6.67171e-10,-1.86685e-04,1.86656e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.65107e-07,9.43167e-07,1.84355e-08,4.48079e-16,5.01510e-07,1.03955e-05,5.35256e-05,1.55603e-06,8.72571e-15,2.88273e-05,1.86656e-04,9.31186e-04,3.66682e-05,-8.22362e-09,4.72917e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.01510e-07,3.02516e-06,5.29596e-08,1.65107e-07,1.34884e-06,2.88273e-05,1.56954e-04,4.25678e-06,1.03955e-05,6.83220e-05,4.72917e-04,2.44472e-03,9.64728e-05,1.86656e-04,9.76075e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.34884e-06,8.75968e-06,1.32113e-07,5.01510e-07,3.53381e-06,6.83220e-05,4.01059e-04,9.98699e-06,2.88273e-05,1.53449e-04,9.76075e-04,5.23521e-03,2.13545e-04,4.72917e-04,1.81369e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.53381e-06,2.50702e-05,3.16889e-07,1.34884e-06,9.09858e-06,1.53449e-04,9.82360e-04,2.25085e-05,6.83220e-05,3.28471e-04,1.81369e-03,9.82377e-03,4.45094e-04,9.76075e-04,2.98296e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.09858e-06,7.16492e-05,7.37559e-07,3.53381e-06,2.29473e-05,3.28471e-04,2.31215e-03,4.95578e-05,1.53449e-04,6.61228e-04,2.98296e-03,1.47481e-02,8.78853e-04,1.81369e-03,4.02839e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.29473e-05,2.04733e-04,1.65614e-06,9.09858e-06,5.62721e-05,6.61228e-04,5.13536e-03,1.06853e-04,3.28471e-04,1.22097e-03,4.02839e-03,1.02696e-02,1.60290e-03,2.98296e-03,3.44043e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.62721e-05,5.84953e-04,3.54525e-06,2.29473e-05,1.32476e-04,1.22097e-03,1.03156e-02,2.25615e-04,6.61228e-04,1.98697e-03,3.44043e-03,-3.69428e-02,2.51311e-03,4.02839e-03,-9.50152e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.32476e-04,1.67071e-03,7.09251e-06,5.62721e-05,2.92408e-04,1.98697e-03,1.65847e-02,4.65349e-04,1.22097e-03,1.47702e-03,-9.50152e-04,-1.71143e-01,2.62348e-03,3.44043e-03,-7.04174e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.92408e-04,4.76618e-03,1.28728e-05,1.32476e-04,3.99604e-04,1.47702e-03,-2.05224e-02,9.01284e-04,1.98697e-03,4.36012e-04,-7.04174e-03,1.53045e-01,-2.93823e-03,-9.50152e-04,-9.79378e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.28728e-05,-2.92408e-04,-5.27949e-07,-1.63678e-05,-7.09251e-06,-9.01284e-04,-1.47702e-03,-7.67949e-05,-1.17075e-03,-4.65349e-04,2.93626e-03,6.87194e-03,-2.65250e-04,8.42988e-03,-2.62504e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.09251e-06,-1.32476e-04,-3.34154e-07,-1.28728e-05,-3.54525e-06,-4.65349e-04,-1.98697e-03,-4.48753e-05,-9.01284e-04,-2.25615e-04,-2.62504e-03,8.88849e-04,-4.19643e-04,2.93626e-03,-2.51392e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.54525e-06,-5.62721e-05,-1.88990e-07,-7.09251e-06,-1.65614e-06,-2.25615e-04,-1.22097e-03,-2.36850e-05,-4.65349e-04,-1.06853e-04,-2.51392e-03,-3.46412e-03,-3.32376e-04,-2.62504e-03,-1.60323e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.65614e-06,-2.29473e-05,-9.87102e-08,-3.54525e-06,-7.37559e-07,-1.06853e-04,-6.61228e-04,-1.18405e-05,-2.25615e-04,-4.95578e-05,-1.60323e-03,-4.03655e-03,-2.12791e-04,-2.51392e-03,-8.78983e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.37559e-07,-9.09858e-06,-4.86039e-08,-1.65614e-06,-3.16889e-07,-4.95578e-05,-3.28471e-04,-5.69970e-06,-1.06853e-04,-2.25085e-05,-8.78983e-04,-2.98567e-03,-1.20534e-04,-1.60323e-03,-4.45142e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.16889e-07,-3.53381e-06,-2.28593e-08,-7.37559e-07,-1.32113e-07,-2.25085e-05,-1.53449e-04,-2.66468e-06,-4.95578e-05,-9.98699e-06,-4.45142e-04,-1.81457e-03,-6.30454e-05,-8.78983e-04,-2.13562e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.32113e-07,-1.34884e-06,-1.03352e-08,-3.16889e-07,-5.29596e-08,-9.98699e-06,-6.83220e-05,-1.21235e-06,-2.25085e-05,-4.25678e-06,-2.13562e-04,-9.76355e-04,-3.10602e-05,-4.45142e-04,-9.64788e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.29596e-08,-5.01510e-07,-4.44359e-09,-1.32113e-07,-1.84355e-08,-4.25678e-06,-2.88273e-05,-5.28440e-07,-9.98699e-06,-1.55603e-06,-9.64788e-05,-4.73005e-04,-1.43201e-05,-2.13562e-04,-3.66704e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.84355e-08,-1.65107e-07,-1.62904e-09,-5.29596e-08,1.60377e-15,-1.55603e-06,-1.03955e-05,-1.96526e-07,-4.25678e-06,7.11588e-15,-3.66704e-05,-1.86685e-04,-5.51723e-06,-9.64788e-05,-6.67171e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.60377e-15,4.48079e-16,4.68190e-16,-1.84355e-08,1.84355e-08,7.11588e-15,8.72571e-15,4.82244e-15,-1.55603e-06,1.55603e-06,-6.67171e-10,-8.22362e-09,-4.05073e-11,-3.66704e-05,3.66682e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.84355e-08,1.65107e-07,1.62904e-09,1.60377e-15,5.29596e-08,1.55603e-06,1.03955e-05,1.96526e-07,7.11588e-15,4.25678e-06,3.66682e-05,1.86656e-04,5.51710e-06,-6.67171e-10,9.64728e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.29596e-08,5.01510e-07,4.44359e-09,1.84355e-08,1.32113e-07,4.25678e-06,2.88273e-05,5.28440e-07,1.55603e-06,9.98699e-06,9.64728e-05,4.72917e-04,1.43198e-05,3.66682e-05,2.13545e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.32113e-07,1.34884e-06,1.03352e-08,5.29596e-08,3.16889e-07,9.98699e-06,6.83220e-05,1.21235e-06,4.25678e-06,2.25085e-05,2.13545e-04,9.76075e-04,3.10595e-05,9.64728e-05,4.45094e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.16889e-07,3.53381e-06,2.28593e-08,1.32113e-07,7.37559e-07,2.25085e-05,1.53449e-04,2.66468e-06,9.98699e-06,4.95578e-05,4.45094e-04,1.81369e-03,6.30435e-05,2.13545e-04,8.78853e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.37559e-07,9.09858e-06,4.86039e-08,3.16889e-07,1.65614e-06,4.95578e-05,3.28471e-04,5.69970e-06,2.25085e-05,1.06853e-04,8.78853e-04,2.98296e-03,1.20530e-04,4.45094e-04,1.60290e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.65614e-06,2.29473e-05,9.87102e-08,7.37559e-07,3.54525e-06,1.06853e-04,6.61228e-04,1.18405e-05,4.95578e-05,2.25615e-04,1.60290e-03,4.02839e-03,2.12780e-04,8.78853e-04,2.51311e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.54525e-06,5.62721e-05,1.88990e-07,1.65614e-06,7.09251e-06,2.25615e-04,1.22097e-03,2.36850e-05,1.06853e-04,4.65349e-04,2.51311e-03,3.44043e-03,3.32356e-04,1.60290e-03,2.62348e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.09251e-06,1.32476e-04,3.34154e-07,3.54525e-06,1.28728e-05,4.65349e-04,1.98697e-03,4.48753e-05,2.25615e-04,9.01284e-04,2.62348e-03,-9.50152e-04,4.19611e-04,2.51311e-03,-2.93823e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.28728e-05,2.92408e-04,5.27949e-07,7.09251e-06,1.63678e-05,9.01284e-04,1.47702e-03,7.67949e-05,4.65349e-04,1.17075e-03,-2.93823e-03,-7.04174e-03,2.65233e-04,2.62348e-03,-8.43178e-03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.27949e-07,-1.28728e-05,-2.11761e-08,-6.33994e-07,-3.34154e-07,-7.67949e-05,-9.01284e-04,-4.65140e-06,-9.49340e-05,-4.48753e-05,-2.65250e-04,2.93626e-03,-1.19956e-04,-5.51494e-05,-4.19643e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.34154e-07,-7.09251e-06,-1.47332e-08,-5.27949e-07,-1.88990e-07,-4.48753e-05,-4.65349e-04,-3.04269e-06,-7.67949e-05,-2.36850e-05,-4.19643e-04,-2.62504e-03,-7.99176e-05,-2.65250e-04,-3.32376e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.88990e-07,-3.54525e-06,-9.16139e-09,-3.34154e-07,-9.87102e-08,-2.36850e-05,-2.25615e-04,-1.77564e-06,-4.48753e-05,-1.18405e-05,-3.32376e-04,-2.51392e-03,-4.80686e-05,-4.19643e-04,-2.12791e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.87102e-08,-1.65614e-06,-5.23791e-09,-1.88990e-07,-4.86039e-08,-1.18405e-05,-1.06853e-04,-9.64209e-07,-2.36850e-05,-5.69970e-06,-2.12791e-04,-1.60323e-03,-2.72337e-05,-3.32376e-04,-1.20534e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.86039e-08,-7.37559e-07,-2.80674e-09,-9.87102e-08,-2.28593e-08,-5.69970e-06,-4.95578e-05,-4.96922e-07,-1.18405e-05,-2.66468e-06,-1.20534e-04,-8.78983e-04,-1.46681e-05,-2.12791e-04,-6.30454e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.28593e-08,-3.16889e-07,-1.42767e-09,-4.86039e-08,-1.03352e-08,-2.66468e-06,-2.25085e-05,-2.45942e-07,-5.69970e-06,-1.21235e-06,-6.30454e-05,-4.45142e-04,-7.56011e-06,-1.20534e-04,-3.10602e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.03352e-08,-1.32113e-07,-6.93359e-10,-2.28593e-08,-4.44359e-09,-1.21235e-06,-9.98699e-06,-1.17397e-07,-2.66468e-06,-5.28440e-07,-3.10602e-05,-2.13562e-04,-3.73631e-06,-6.30454e-05,-1.43201e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.44359e-09,-5.29596e-08,-3.17230e-10,-1.03352e-08,-1.62904e-09,-5.28440e-07,-4.25678e-06,-5.32230e-08,-1.21235e-06,-1.96526e-07,-1.43201e-05,-9.64788e-05,-1.74136e-06,-3.10602e-05,-5.51723e-06
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.62904e-09,-1.84355e-08,-1.21730e-10,-4.44359e-09,4.68190e-16,-1.96526e-07,-1.55603e-06,-2.03506e-08,-5.28440e-07,4.82244e-15,-5.51723e-06,-3.66704e-05,-6.78336e-07,-1.43201e-05,-4.05073e-11
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.68190e-16,1.60377e-15,-6.33062e-15,-1.62904e-09,1.62904e-09,4.82244e-15,7.11588e-15,-4.34950e-14,-1.96526e-07,1.96526e-07,-4.05073e-11,-6.67171e-10,-2.23081e-12,-5.51723e-06,5.51710e-06
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.62904e-09,1.84355e-08,1.21716e-10,4.68190e-16,4.44359e-09,1.96526e-07,1.55603e-06,2.03505e-08,4.82244e-15,5.28440e-07,5.51710e-06,3.66682e-05,6.78330e-07,-4.05073e-11,1.43198e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.44359e-09,5.29596e-08,3.17214e-10,1.62904e-09,1.03352e-08,5.28440e-07,4.25678e-06,5.32229e-08,1.96526e-07,1.21235e-06,1.43198e-05,9.64728e-05,1.74135e-06,5.51710e-06,3.10595e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.03352e-08,1.32113e-07,6.93339e-10,4.44359e-09,2.28593e-08,1.21235e-06,9.98699e-06,1.17397e-07,5.28440e-07,2.66468e-06,3.10595e-05,2.13545e-04,3.73628e-06,1.43198e-05,6.30435e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.28593e-08,3.16889e-07,1.42765e-09,1.03352e-08,4.86039e-08,2.66468e-06,2.25085e-05,2.45942e-07,1.21235e-06,5.69970e-06,6.30435e-05,4.45094e-04,7.56003e-06,3.10595e-05,1.20530e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.86039e-08,7.37559e-07,2.80672e-09,2.28593e-08,9.87102e-08,5.69970e-06,4.95578e-05,4.96922e-07,2.66468e-06,1.18405e-05,1.20530e-04,8.78853e-04,1.46679e-05,6.30435e-05,2.12780e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.87102e-08,1.65614e-06,5.23789e-09,4.86039e-08,1.88990e-07,1.18405e-05,1.06853e-04,9.64209e-07,5.69970e-06,2.36850e-05,2.12780e-04,1.60290e-03,2.72334e-05,1.20530e-04,3.32356e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.88990e-07,3.54525e-06,9.16138e-09,9.87102e-08,3.34154e-07,2.36850e-05,2.25615e-04,1.77564e-06,1.18405e-05,4.48753e-05,3.32356e-04,2.51311e-03,4.80681e-05,2.12780e-04,4.19611e-04
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.34154e-07,7.09251e-06,1.47332e-08,1.88990e-07,5.27949e-07,4.48753e-05,4.65349e-04,3.04269e-06,2.36850e-05,7.67949e-05,4.19611e-04,2.62348e-03,7.99170e-05,3.32356e-04,2.65233e-04
