"u^n-2_i,j","u^n-2_i-1,j","u^n-2_i+1,j","u^n-2_i,j-1","u^n-2_i,j+1","u^n-1_i,j","u^n-1_i-1,j","u^n-1_i+1,j","u^n-1_i,j-1","u^n-1_i,j+1","u^n_i,j","u^n_i-1,j","u^n_i+1,j","u^n_i,j-1","u^n_i,j+1","u^n+1_i,j","u^n+1_i-1,j","u^n+1_i+1,j","u^n+1_i,j-1","u^n+1_i,j+1"
4.03958e-09,8.28888e-08,1.90865e-10,2.70877e-09,4.97414e-09,3.03245e-07,4.61675e-06,1.74096e-08,2.13829e-07,3.62180e-07,8.06278e-06,5.43267e-05,7.57733e-07,6.12005e-06,9.45344e-06,5.87737e-05,3.47384e-04,9.57481e-06,5.32484e-05,6.84148e-05
4.97414e-09,9.98906e-08,2.39030e-10,4.03958e-09,5.57463e-09,3.62180e-07,5.38027e-06,2.12351e-08,3.03245e-07,3.97862e-07,9.45344e-06,6.41778e-05,9.02524e-07,8.06278e-06,1.03743e-05,6.84148e-05,3.44503e-04,1.13384e-05,5.87737e-05,7.77676e-05
5.57463e-09,1.10097e-07,2.71750e-10,4.97414e-09,5.93452e-09,3.97862e-07,5.82035e-06,2.36835e-08,3.62180e-07,4.18177e-07,1.03743e-05,7.16285e-05,9.95797e-07,9.45344e-06,1.09425e-05,7.77676e-05,3.65604e-04,1.28002e-05,6.84148e-05,8.51424e-05
5.93452e-09,1.15831e-07,2.92478e-10,5.57463e-09,6.13844e-09,4.18177e-07,6.06106e-06,2.51487e-08,3.97862e-07,4.29206e-07,1.09425e-05,7.65108e-05,1.05240e-06,1.03743e-05,1.12726e-05,8.51424e-05,3.96060e-04,1.38582e-05,7.77676e-05,9.02697e-05
6.13844e-09,1.18891e-07,3.04866e-10,5.93452e-09,6.24850e-09,4.29206e-07,6.18739e-06,2.59801e-08,4.18177e-07,4.34955e-07,1.12726e-05,7.94176e-05,1.08507e-06,1.09425e-05,1.14543e-05,9.02697e-05,4.23685e-04,1.45532e-05,8.51424e-05,9.35141e-05
6.24850e-09,1.20455e-07,3.11894e-10,6.13844e-09,6.30486e-09,4.34955e-07,6.25133e-06,2.64308e-08,4.29206e-07,4.37819e-07,1.14543e-05,8.10300e-05,1.10308e-06,1.12726e-05,1.15488e-05,9.35141e-05,4.43759e-04,1.49759e-05,9.02697e-05,9.53923e-05
6.30486e-09,1.21219e-07,3.15656e-10,6.24850e-09,6.33089e-09,4.37819e-07,6.28237e-06,2.66629e-08,4.34955e-07,4.39116e-07,1.15488e-05,8.18676e-05,1.11250e-06,1.14543e-05,1.15929e-05,9.53923e-05,4.56291e-04,1.52142e-05,9.35141e-05,9.63391e-05
6.33089e-09,1.21558e-07,3.17456e-10,6.30486e-09,6.33838e-09,4.39116e-07,6.29614e-06,2.67709e-08,4.37819e-07,4.39485e-07,1.15929e-05,8.22570e-05,1.11693e-06,1.15488e-05,1.16057e-05,9.63391e-05,4.62869e-04,1.53324e-05,9.53923e-05,9.66248e-05
6.33838e-09,1.21654e-07,3.17985e-10,6.33089e-09,6.33089e-09,4.39485e-07,6.30001e-06,2.68021e-08,4.39116e-07,4.39116e-07,1.16057e-05,8.23693e-05,1.11822e-06,1.15929e-05,1.15929e-05,9.66248e-05,4.64889e-04,1.53677e-05,9.63391e-05,9.63392e-05
6.33089e-09,1.21558e-07,3.17456e-10,6.33838e-09,6.30486e-09,4.39116e-07,6.29614e-06,2.67709e-08,4.39485e-07,4.37819e-07,1.15929e-05,8.22570e-05,1.11693e-06,1.16057e-05,1.15488e-05,9.63392e-05,4.62870e-04,1.53324e-05,9.66248e-05,9.53925e-05
6.30486e-09,1.21219e-07,3.15656e-10,6.33089e-09,6.24851e-09,4.37819e-07,6.28237e-06,2.66629e-08,4.39116e-07,4.34955e-07,1.15488e-05,8.18676e-05,1.11250e-06,1.15929e-05,1.14543e-05,9.53925e-05,4.56295e-04,1.52142e-05,9.63392e-05,9.35146e-05
6.24851e-09,1.20455e-07,3.11894e-10,6.30486e-09,6.13844e-09,4.34955e-07,6.25133e-06,2.64308e-08,4.37819e-07,4.29206e-07,1.14543e-05,8.10301e-05,1.10308e-06,1.15488e-05,1.12726e-05,9.35146e-05,4.43767e-04,1.49759e-05,9.53925e-05,9.02709e-05
6.13844e-09,1.18891e-07,3.04866e-10,6.24851e-09,5.93452e-09,4.29206e-07,6.18739e-06,2.59801e-08,4.34955e-07,4.18177e-07,1.12726e-05,7.94178e-05,1.08507e-06,1.14543e-05,1.09426e-05,9.02709e-05,4.23703e-04,1.45532e-05,9.35146e-05,8.51450e-05
5.93452e-09,1.15831e-07,2.92478e-10,6.13844e-09,5.57463e-09,4.18177e-07,6.06106e-06,2.51487e-08,4.29206e-07,3.97862e-07,1.09426e-05,7.65111e-05,1.05240e-06,1.12726e-05,1.03743e-05,8.51450e-05,3.96099e-04,1.38584e-05,9.02709e-05,7.77727e-05
5.57463e-09,1.10097e-07,2.71750e-10,5.93452e-09,4.97415e-09,3.97862e-07,5.82035e-06,2.36835e-08,4.18177e-07,3.62180e-07,1.03743e-05,7.16292e-05,9.95798e-07,1.09426e-05,9.45349e-06,7.77727e-05,3.65686e-04,1.28004e-05,8.51450e-05,6.84241e-05
4.97415e-09,9.98906e-08,2.39030e-10,5.57463e-09,4.03958e-09,3.62180e-07,5.38027e-06,2.12351e-08,3.97862e-07,3.03245e-07,9.45349e-06,6.41793e-05,9.02526e-07,1.03743e-05,8.06286e-06,6.84241e-05,3.44663e-04,1.13389e-05,7.77727e-05,5.87886e-05
4.03958e-09,8.28888e-08,1.90866e-10,4.97415e-09,2.70877e-09,3.03245e-07,4.61675e-06,1.74096e-08,3.62180e-07,2.13829e-07,8.06286e-06,5.43291e-05,7.57735e-07,9.45349e-06,6.12015e-06,5.87886e-05,3.47664e-04,9.57545e-06,6.84241e-05,5.32672e-05
2.70877e-09,5.69675e-08,1.25778e-10,4.03958e-09,1.03568e-09,2.13829e-07,3.38530e-06,1.19411e-08,3.03245e-07,9.58812e-08,6.12015e-06,4.39906e-05,5.49028e-07,8.06286e-06,4.09775e-06,5.32672e-05,3.73903e-04,7.84760e-06,5.87886e-05,6.04050e-05
1.25778e-10,2.70877e-09,5.74957e-12,4.71959e-11,1.90865e-10,1.19411e-08,2.13829e-07,6.21181e-10,5.10689e-09,1.74096e-08,5.49025e-07,6.12005e-06,3.88779e-08,3.03991e-07,7.57733e-07,7.84688e-06,5.32484e-05,9.78218e-07,7.30242e-06,9.57481e-06
1.90865e-10,4.03958e-09,8.83663e-12,1.25778e-10,2.39030e-10,1.74096e-08,3.03245e-07,9.23802e-10,1.19411e-08,2.12351e-08,7.57733e-07,8.06278e-06,5.54297e-08,5.49025e-07,9.02524e-07,9.57481e-06,5.87737e-05,1.28589e-06,7.84688e-06,1.13384e-05
2.39030e-10,4.97414e-09,1.12154e-11,1.90865e-10,2.71750e-10,2.12351e-08,3.62180e-07,1.14637e-09,1.74096e-08,2.36835e-08,9.02524e-07,9.45344e-06,6.72223e-08,7.57733e-07,9.95797e-07,1.13384e-05,6.84148e-05,1.53243e-06,9.57481e-06,1.28002e-05
2.71750e-10,5.57463e-09,1.29064e-11,2.39030e-10,2.92478e-10,2.36835e-08,3.97862e-07,1.29626e-09,2.12351e-08,2.51487e-08,9.95797e-07,1.03743e-05,7.49763e-08,9.02524e-07,1.05240e-06,1.28002e-05,7.77676e-05,1.71353e-06,1.13384e-05,1.38582e-05
2.92478e-10,5.93452e-09,1.40292e-11,2.71750e-10,3.04866e-10,2.51487e-08,4.18177e-07,1.39044e-09,2.36835e-08,2.59801e-08,1.05240e-06,1.09425e-05,7.97642e-08,9.95797e-07,1.08507e-06,1.38582e-05,8.51424e-05,1.83662e-06,1.28002e-05,1.45532e-05
3.04866e-10,6.13844e-09,1.47322e-11,2.92478e-10,3.11894e-10,2.59801e-08,4.29206e-07,1.44638e-09,2.51487e-08,2.64308e-08,1.08507e-06,1.12726e-05,8.25726e-08,1.05240e-06,1.10308e-06,1.45532e-05,9.02697e-05,1.91479e-06,1.38582e-05,1.49759e-05
3.11894e-10,6.24850e-09,1.51492e-11,3.04866e-10,3.15656e-10,2.64308e-08,4.34955e-07,1.47797e-09,2.59801e-08,2.66629e-08,1.10308e-06,1.14543e-05,8.41455e-08,1.08507e-06,1.11250e-06,1.49759e-05,9.35141e-05,1.96149e-06,1.45532e-05,1.52142e-05
3.15656e-10,6.30486e-09,1.53815e-11,3.11894e-10,3.17456e-10,2.66629e-08,4.37819e-07,1.49485e-09,2.64308e-08,2.67709e-08,1.11250e-06,1.15488e-05,8.49807e-08,1.10308e-06,1.11693e-06,1.52142e-05,9.53923e-05,1.98757e-06,1.49759e-05,1.53324e-05
3.17456e-10,6.33089e-09,1.54962e-11,3.15656e-10,3.17985e-10,2.67709e-08,4.39116e-07,1.50292e-09,2.66629e-08,2.68021e-08,1.11693e-06,1.15929e-05,8.53784e-08,1.11250e-06,1.11822e-06,1.53324e-05,9.63391e-05,2.00045e-06,1.52142e-05,1.53677e-05
3.17985e-10,6.33838e-09,1.55305e-11,3.17456e-10,3.17456e-10,2.68021e-08,4.39485e-07,1.50529e-09,2.67709e-08,2.67709e-08,1.11822e-06,1.16057e-05,8.54950e-08,1.11693e-06,1.11693e-06,1.53677e-05,9.66248e-05,2.00430e-06,1.53324e-05,1.53324e-05
3.17456e-10,6.33089e-09,1.54962e-11,3.17985e-10,3.15656e-10,2.67709e-08,4.39116e-07,1.50292e-09,2.68021e-08,2.66629e-08,1.11693e-06,1.15929e-05,8.53784e-08,1.11822e-06,1.11250e-06,1.53324e-05,9.63392e-05,2.00045e-06,1.53677e-05,1.52142e-05
3.15656e-10,6.30486e-09,1.53815e-11,3.17456e-10,3.11894e-10,2.66629e-08,4.37819e-07,1.49485e-09,2.67709e-08,2.64308e-08,1.11250e-06,1.15488e-05,8.49807e-08,1.11693e-06,1.10308e-06,1.52142e-05,9.53925e-05,1.98757e-06,1.53324e-05,1.49759e-05
3.11894e-10,6.24851e-09,1.51492e-11,3.15656e-10,3.04866e-10,2.64308e-08,4.34955e-07,1.47798e-09,2.66629e-08,2.59801e-08,1.10308e-06,1.14543e-05,8.41455e-08,1.11250e-06,1.08507e-06,1.49759e-05,9.35146e-05,1.96149e-06,1.52142e-05,1.45532e-05
3.04866e-10,6.13844e-09,1.47323e-11,3.11894e-10,2.92478e-10,2.59801e-08,4.29206e-07,1.44638e-09,2.64308e-08,2.51487e-08,1.08507e-06,1.12726e-05,8.25726e-08,1.10308e-06,1.05240e-06,1.45532e-05,9.02709e-05,1.91479e-06,1.49759e-05,1.38584e-05
2.92478e-10,5.93452e-09,1.40293e-11,3.04866e-10,2.71750e-10,2.51487e-08,4.18177e-07,1.39044e-09,2.59801e-08,2.36835e-08,1.05240e-06,1.09426e-05,7.97643e-08,1.08507e-06,9.95798e-07,1.38584e-05,8.51450e-05,1.83663e-06,1.45532e-05,1.28004e-05
2.71750e-10,5.57463e-09,1.29065e-11,2.92478e-10,2.39030e-10,2.36835e-08,3.97862e-07,1.29626e-09,2.51487e-08,2.12351e-08,9.95798e-07,1.03743e-05,7.49763e-08,1.05240e-06,9.02526e-07,1.28004e-05,7.77727e-05,1.71355e-06,1.38584e-05,1.13389e-05
2.39030e-10,4.97415e-09,1.12154e-11,2.71750e-10,1.90866e-10,2.12351e-08,3.62180e-07,1.14637e-09,2.36835e-08,1.74096e-08,9.02526e-07,9.45349e-06,6.72224e-08,9.95798e-07,7.57735e-07,1.13389e-05,6.84241e-05,1.53245e-06,1.28004e-05,9.57545e-06
1.90866e-10,4.03958e-09,8.83667e-12,2.39030e-10,1.25778e-10,1.74096e-08,3.03245e-07,9.23802e-10,2.12351e-08,1.19411e-08,7.57735e-07,8.06286e-06,5.54298e-08,9.02526e-07,5.49028e-07,9.57545e-06,5.87886e-05,1.28591e-06,1.13389e-05,7.84760e-06
1.25778e-10,2.70877e-09,5.74960e-12,1.90866e-10,4.71961e-11,1.19411e-08,2.13829e-07,6.21181e-10,1.74096e-08,5.10690e-09,5.49028e-07,6.12015e-06,3.88780e-08,7.57735e-07,3.03992e-07,7.84760e-06,5.32672e-05,9.78242e-07,9.57545e-06,7.30282e-06
5.74957e-12,1.25778e-10,2.59915e-13,2.12923e-12,8.83663e-12,6.21181e-10,1.19411e-08,3.08848e-11,2.58003e-10,9.23802e-10,3.88779e-08,5.49025e-07,2.39870e-09,1.94265e-08,5.54297e-08,9.78218e-07,7.84688e-06,9.16097e-08,6.91430e-07,1.28589e-06
8.83663e-12,1.90865e-10,4.03333e-13,5.74957e-12,1.12154e-11,9.23802e-10,1.74096e-08,4.66062e-11,6.21181e-10,1.14637e-09,5.54297e-08,7.57733e-07,3.50044e-09,3.88779e-08,6.72223e-08,1.28589e-06,9.57481e-06,1.26249e-07,9.78218e-07,1.53243e-06
1.12154e-11,2.39030e-10,5.17407e-13,8.83663e-12,1.29064e-11,1.14637e-09,2.12351e-08,5.86468e-11,9.23802e-10,1.29626e-09,6.72223e-08,9.02524e-07,4.31452e-09,5.54297e-08,7.49763e-08,1.53243e-06,1.13384e-05,1.52519e-07,1.28589e-06,1.71353e-06
1.29064e-11,2.71750e-10,6.01566e-13,1.12154e-11,1.40292e-11,1.29626e-09,2.36835e-08,6.71208e-11,1.14637e-09,1.39044e-09,7.49763e-08,9.95797e-07,4.86848e-09,6.72223e-08,7.97642e-08,1.71353e-06,1.28002e-05,1.71025e-07,1.53243e-06,1.83662e-06
1.40292e-11,2.92478e-10,6.59710e-13,1.29064e-11,1.47322e-11,1.39044e-09,2.51487e-08,7.26868e-11,1.29626e-09,1.44638e-09,7.97642e-08,1.05240e-06,5.22142e-09,7.49763e-08,8.25726e-08,1.83662e-06,1.38582e-05,1.83267e-07,1.71353e-06,1.91479e-06
1.47322e-11,3.04866e-10,6.97611e-13,1.40292e-11,1.51492e-11,1.44638e-09,2.59801e-08,7.61367e-11,1.39044e-09,1.47797e-09,8.25726e-08,1.08507e-06,5.43439e-09,7.97642e-08,8.41455e-08,1.91479e-06,1.45532e-05,1.90925e-07,1.83662e-06,1.96149e-06
1.51492e-11,3.11894e-10,7.20982e-13,1.47322e-11,1.53815e-11,1.47797e-09,2.64308e-08,7.81652e-11,1.44638e-09,1.49485e-09,8.41455e-08,1.10308e-06,5.55677e-09,8.25726e-08,8.49807e-08,1.96149e-06,1.49759e-05,1.95471e-07,1.91479e-06,1.98757e-06
1.53815e-11,3.15656e-10,7.34470e-13,1.51492e-11,1.54962e-11,1.49485e-09,2.66629e-08,7.92876e-11,1.47797e-09,1.50292e-09,8.49807e-08,1.11250e-06,5.62323e-09,8.41455e-08,8.53784e-08,1.98757e-06,1.52142e-05,1.98007e-07,1.96149e-06,2.00045e-06
1.54962e-11,3.17456e-10,7.41320e-13,1.53815e-11,1.55305e-11,1.50292e-09,2.67709e-08,7.98393e-11,1.49485e-09,1.50529e-09,8.53784e-08,1.11693e-06,5.65545e-09,8.49807e-08,8.54950e-08,2.00045e-06,1.53324e-05,1.99262e-07,1.98757e-06,2.00430e-06
1.55305e-11,3.17985e-10,7.43402e-13,1.54962e-11,1.54962e-11,1.50529e-09,2.68021e-08,8.00039e-11,1.50292e-09,1.50292e-09,8.54950e-08,1.11822e-06,5.66499e-09,8.53784e-08,8.53784e-08,2.00430e-06,1.53677e-05,1.99638e-07,2.00045e-06,2.00045e-06
1.54962e-11,3.17456e-10,7.41320e-13,1.55305e-11,1.53815e-11,1.50292e-09,2.67709e-08,7.98393e-11,1.50529e-09,1.49485e-09,8.53784e-08,1.11693e-06,5.65545e-09,8.54950e-08,8.49807e-08,2.00045e-06,1.53324e-05,1.99262e-07,2.00430e-06,1.98757e-06
1.53815e-11,3.15656e-10,7.34471e-13,1.54962e-11,1.51492e-11,1.49485e-09,2.66629e-08,7.92876e-11,1.50292e-09,1.47798e-09,8.49807e-08,1.11250e-06,5.62323e-09,8.53784e-08,8.41455e-08,1.98757e-06,1.52142e-05,1.98007e-07,2.00045e-06,1.96149e-06
1.51492e-11,3.11894e-10,7.20983e-13,1.53815e-11,1.47323e-11,1.47798e-09,2.64308e-08,7.81652e-11,1.49485e-09,1.44638e-09,8.41455e-08,1.10308e-06,5.55677e-09,8.49807e-08,8.25726e-08,1.96149e-06,1.49759e-05,1.95471e-07,1.98757e-06,1.91479e-06
1.47323e-11,3.04866e-10,6.97613e-13,1.51492e-11,1.40293e-11,1.44638e-09,2.59801e-08,7.61368e-11,1.47798e-09,1.39044e-09,8.25726e-08,1.08507e-06,5.43439e-09,8.41455e-08,7.97643e-08,1.91479e-06,1.45532e-05,1.90925e-07,1.96149e-06,1.83663e-06
1.40293e-11,2.92478e-10,6.59713e-13,1.47323e-11,1.29065e-11,1.39044e-09,2.51487e-08,7.26869e-11,1.44638e-09,1.29626e-09,7.97643e-08,1.05240e-06,5.22142e-09,8.25726e-08,7.49763e-08,1.83663e-06,1.38584e-05,1.83267e-07,1.91479e-06,1.71355e-06
1.29065e-11,2.71750e-10,6.01569e-13,1.40293e-11,1.12154e-11,1.29626e-09,2.36835e-08,6.71209e-11,1.39044e-09,1.14637e-09,7.49763e-08,9.95798e-07,4.86848e-09,7.97643e-08,6.72224e-08,1.71355e-06,1.28004e-05,1.71026e-07,1.83663e-06,1.53245e-06
1.12154e-11,2.39030e-10,5.17410e-13,1.29065e-11,8.83667e-12,1.14637e-09,2.12351e-08,5.86469e-11,1.29626e-09,9.23802e-10,6.72224e-08,9.02526e-07,4.31452e-09,7.49763e-08,5.54298e-08,1.53245e-06,1.13389e-05,1.52520e-07,1.71355e-06,1.28591e-06
8.83667e-12,1.90866e-10,4.03336e-13,1.12154e-11,5.74960e-12,9.23802e-10,1.74096e-08,4.66062e-11,1.14637e-09,6.21181e-10,5.54298e-08,7.57735e-07,3.50044e-09,6.72224e-08,3.88780e-08,1.28591e-06,9.57545e-06,1.26250e-07,1.53245e-06,9.78242e-07
5.74960e-12,1.25778e-10,2.59917e-13,8.83667e-12,2.12925e-12,6.21181e-10,1.19411e-08,3.08849e-11,9.23802e-10,2.58003e-10,3.88780e-08,5.49028e-07,2.39870e-09,5.54298e-08,1.94265e-08,9.78242e-07,7.84760e-06,9.16105e-08,1.28591e-06,6.91442e-07
2.59915e-13,5.74957e-12,1.16519e-14,9.53120e-14,4.03333e-13,3.08848e-11,6.21181e-10,1.48882e-12,1.25795e-11,4.66062e-11,2.39870e-09,3.88779e-08,1.35540e-10,1.12669e-09,3.50044e-09,9.16097e-08,9.78218e-07,7.00451e-09,5.43282e-08,1.26249e-07
4.03333e-13,8.83663e-12,1.82175e-14,2.59915e-13,5.17407e-13,4.66062e-11,9.23802e-10,2.27163e-12,3.08848e-11,5.86468e-11,3.50044e-09,5.54297e-08,2.01209e-10,2.39870e-09,4.31452e-09,1.26249e-07,1.28589e-06,9.96317e-09,9.16097e-08,1.52519e-07
5.17407e-13,1.12154e-11,2.35734e-14,4.03333e-13,6.01566e-13,5.86468e-11,1.14637e-09,2.89105e-12,4.66062e-11,6.71208e-11,4.31452e-09,6.72223e-08,2.51434e-10,3.50044e-09,4.86848e-09,1.52519e-07,1.53243e-06,1.22128e-08,1.26249e-07,1.71025e-07
6.01566e-13,1.29064e-11,2.76473e-14,5.17407e-13,6.59710e-13,6.71208e-11,1.29626e-09,3.34354e-12,5.86468e-11,7.26868e-11,4.86848e-09,7.49763e-08,2.86855e-10,4.31452e-09,5.22142e-09,1.71025e-07,1.71353e-06,1.37996e-08,1.52519e-07,1.83267e-07
6.59710e-13,1.40292e-11,3.05581e-14,6.01566e-13,6.97611e-13,7.26868e-11,1.39044e-09,3.65256e-12,6.71208e-11,7.61367e-11,5.22142e-09,7.97642e-08,3.10220e-10,4.86848e-09,5.43439e-09,1.83267e-07,1.83662e-06,1.48515e-08,1.71025e-07,1.90925e-07
6.97611e-13,1.47322e-11,3.25224e-14,6.59710e-13,7.20982e-13,7.61367e-11,1.44638e-09,3.85166e-12,7.26868e-11,7.81652e-11,5.43439e-09,8.25726e-08,3.24788e-10,5.22142e-09,5.55677e-09,1.90925e-07,1.91479e-06,1.55123e-08,1.83267e-07,1.95471e-07
7.20982e-13,1.51492e-11,3.37756e-14,6.97611e-13,7.34470e-13,7.81652e-11,1.47797e-09,3.97312e-12,7.61367e-11,7.92876e-11,5.55677e-09,8.41455e-08,3.33415e-10,5.43439e-09,5.62323e-09,1.95471e-07,1.96149e-06,1.59069e-08,1.90925e-07,1.98007e-07
7.34470e-13,1.53815e-11,3.45215e-14,7.20982e-13,7.41320e-13,7.92876e-11,1.49485e-09,4.04259e-12,7.81652e-11,7.98393e-11,5.62323e-09,8.49807e-08,3.38224e-10,5.55677e-09,5.65545e-09,1.98007e-07,1.98757e-06,1.61287e-08,1.95471e-07,1.99262e-07
7.41320e-13,1.54962e-11,3.49097e-14,7.34470e-13,7.43402e-13,7.98393e-11,1.50292e-09,4.07763e-12,7.92876e-11,8.00039e-11,5.65545e-09,8.53784e-08,3.40603e-10,5.62323e-09,5.66499e-09,1.99262e-07,2.00045e-06,1.62392e-08,1.98007e-07,1.99638e-07
7.43402e-13,1.55305e-11,3.50293e-14,7.41320e-13,7.41320e-13,8.00039e-11,1.50529e-09,4.08824e-12,7.98393e-11,7.98393e-11,5.66499e-09,8.54950e-08,3.41316e-10,5.65545e-09,5.65545e-09,1.99638e-07,2.00430e-06,1.62724e-08,1.99262e-07,1.99262e-07
7.41320e-13,1.54962e-11,3.49097e-14,7.43402e-13,7.34471e-13,7.98393e-11,1.50292e-09,4.07763e-12,8.00039e-11,7.92876e-11,5.65545e-09,8.53784e-08,3.40603e-10,5.66499e-09,5.62323e-09,1.99262e-07,2.00045e-06,1.62392e-08,1.99638e-07,1.98007e-07
7.34471e-13,1.53815e-11,3.45216e-14,7.41320e-13,7.20983e-13,7.92876e-11,1.49485e-09,4.04259e-12,7.98393e-11,7.81652e-11,5.62323e-09,8.49807e-08,3.38224e-10,5.65545e-09,5.55677e-09,1.98007e-07,1.98757e-06,1.61287e-08,1.99262e-07,1.95471e-07
7.20983e-13,1.51492e-11,3.37757e-14,7.34471e-13,6.97613e-13,7.81652e-11,1.47798e-09,3.97313e-12,7.92876e-11,7.61368e-11,5.55677e-09,8.41455e-08,3.33415e-10,5.62323e-09,5.43439e-09,1.95471e-07,1.96149e-06,1.59069e-08,1.98007e-07,1.90925e-07
6.97613e-13,1.47323e-11,3.25225e-14,7.20983e-13,6.59713e-13,7.61368e-11,1.44638e-09,3.85166e-12,7.81652e-11,7.26869e-11,5.43439e-09,8.25726e-08,3.24788e-10,5.55677e-09,5.22142e-09,1.90925e-07,1.91479e-06,1.55123e-08,1.95471e-07,1.83267e-07
6.59713e-13,1.40293e-11,3.05582e-14,6.97613e-13,6.01569e-13,7.26869e-11,1.39044e-09,3.65256e-12,7.61368e-11,6.71209e-11,5.22142e-09,7.97643e-08,3.10220e-10,5.43439e-09,4.86848e-09,1.83267e-07,1.83663e-06,1.48515e-08,1.90925e-07,1.71026e-07
6.01569e-13,1.29065e-11,2.76475e-14,6.59713e-13,5.17410e-13,6.71209e-11,1.29626e-09,3.34355e-12,7.26869e-11,5.86469e-11,4.86848e-09,7.49763e-08,2.86855e-10,5.22142e-09,4.31452e-09,1.71026e-07,1.71355e-06,1.37996e-08,1.83267e-07,1.52520e-07
5.17410e-13,1.12154e-11,2.35736e-14,6.01569e-13,4.03336e-13,5.86469e-11,1.14637e-09,2.89106e-12,6.71209e-11,4.66062e-11,4.31452e-09,6.72224e-08,2.51434e-10,4.86848e-09,3.50044e-09,1.52520e-07,1.53245e-06,1.22128e-08,1.71026e-07,1.26250e-07
4.03336e-13,8.83667e-12,1.82177e-14,5.17410e-13,2.59917e-13,4.66062e-11,9.23802e-10,2.27163e-12,5.86469e-11,3.08849e-11,3.50044e-09,5.54298e-08,2.01209e-10,4.31452e-09,2.39870e-09,1.26250e-07,1.28591e-06,9.96320e-09,1.52520e-07,9.16105e-08
2.59917e-13,5.74960e-12,1.16520e-14,4.03336e-13,9.53131e-14,3.08849e-11,6.21181e-10,1.48883e-12,4.66062e-11,1.25795e-11,2.39870e-09,3.88780e-08,1.35540e-10,3.50044e-09,1.12670e-09,9.16105e-08,9.78242e-07,7.00454e-09,1.26250e-07,5.43285e-08
1.16519e-14,2.59915e-13,5.18955e-16,4.24004e-15,1.82175e-14,1.48882e-12,3.08848e-11,7.01934e-14,5.98053e-13,2.27163e-12,1.35540e-10,2.39870e-09,7.21296e-12,6.11418e-11,2.01209e-10,7.00451e-09,9.16097e-08,4.67298e-10,3.72660e-09,9.96317e-09
1.82175e-14,4.03333e-13,8.16262e-16,1.16519e-14,2.35734e-14,2.27163e-12,4.66062e-11,1.08023e-13,1.48882e-12,2.89105e-12,2.01209e-10,3.50044e-09,1.08472e-11,1.35540e-10,2.51434e-10,9.96317e-09,1.26249e-07,6.79712e-10,7.00451e-09,1.22128e-08
2.35734e-14,5.17407e-13,1.06380e-15,1.82175e-14,2.76473e-14,2.89105e-12,5.86468e-11,1.38760e-13,2.27163e-12,3.34354e-12,2.51434e-10,4.31452e-09,1.37110e-11,2.01209e-10,2.86855e-10,1.22128e-08,1.52519e-07,8.44280e-10,9.96317e-09,1.37996e-08
2.76473e-14,6.01566e-13,1.25693e-15,2.35734e-14,3.05581e-14,3.34354e-12,6.71208e-11,1.61928e-13,2.89105e-12,3.65256e-12,2.86855e-10,4.86848e-09,1.57986e-11,2.51434e-10,3.10220e-10,1.37996e-08,1.71025e-07,9.62496e-10,1.22128e-08,1.48515e-08
3.05581e-14,6.59710e-13,1.39890e-15,2.76473e-14,3.25224e-14,3.65256e-12,7.26868e-11,1.78294e-13,3.34354e-12,3.85166e-12,3.10220e-10,5.22142e-09,1.72230e-11,2.86855e-10,3.24788e-10,1.48515e-08,1.83267e-07,1.04222e-09,1.37996e-08,1.55123e-08
3.25224e-14,6.97611e-13,1.49761e-15,3.05581e-14,3.37756e-14,3.85166e-12,7.61367e-11,1.89208e-13,3.65256e-12,3.97312e-12,3.24788e-10,5.43439e-09,1.81407e-11,3.10220e-10,3.33415e-10,1.55123e-08,1.90925e-07,1.09313e-09,1.48515e-08,1.59069e-08
3.37756e-14,7.20982e-13,1.56248e-15,3.25224e-14,3.45215e-14,3.97312e-12,7.81652e-11,1.96091e-13,3.85166e-12,4.04259e-12,3.33415e-10,5.55677e-09,1.87012e-11,3.24788e-10,3.38224e-10,1.59069e-08,1.95471e-07,1.12401e-09,1.55123e-08,1.61287e-08
3.45215e-14,7.34470e-13,1.60214e-15,3.37756e-14,3.49097e-14,4.04259e-12,7.92876e-11,2.00147e-13,3.97312e-12,4.07763e-12,3.38224e-10,5.62323e-09,1.90222e-11,3.33415e-10,3.40603e-10,1.61287e-08,1.98007e-07,1.14161e-09,1.59069e-08,1.62392e-08
3.49097e-14,7.41320e-13,1.62323e-15,3.45215e-14,3.50293e-14,4.07763e-12,7.98393e-11,2.02243e-13,4.04259e-12,4.08824e-12,3.40603e-10,5.65545e-09,1.91844e-11,3.38224e-10,3.41316e-10,1.62392e-08,1.99262e-07,1.15047e-09,1.61287e-08,1.62724e-08
3.50293e-14,7.43402e-13,1.62980e-15,3.49097e-14,3.49097e-14,4.08824e-12,8.00039e-11,2.02885e-13,4.07763e-12,4.07763e-12,3.41316e-10,5.66499e-09,1.92336e-11,3.40603e-10,3.40603e-10,1.62724e-08,1.99638e-07,1.15315e-09,1.62392e-08,1.62392e-08
3.49097e-14,7.41320e-13,1.62323e-15,3.50293e-14,3.45216e-14,4.07763e-12,7.98393e-11,2.02243e-13,4.08824e-12,4.04259e-12,3.40603e-10,5.65545e-09,1.91844e-11,3.41316e-10,3.38224e-10,1.62392e-08,1.99262e-07,1.15047e-09,1.62724e-08,1.61287e-08
