"p^n-2_i,j","p^n-2_i-1,j","p^n-2_i+1,j","p^n-2_i,j-1","p^n-2_i,j+1","p^n-1_i,j","p^n-1_i-1,j","p^n-1_i+1,j","p^n-1_i,j-1","p^n-1_i,j+1","p^n_i,j","p^n_i-1,j","p^n_i+1,j","p^n_i,j-1","p^n_i,j+1","p^n+1_i,j","p^n+1_i-1,j","p^n+1_i+1,j","p^n+1_i,j-1","p^n+1_i,j+1"
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.25249e-30,7.81900e-29,1.35278e-31,3.40939e-30,3.02744e-30,4.28729e-27,9.76823e-26,1.87634e-28,4.48792e-27,3.99801e-27
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.02744e-30,7.29111e-29,1.25715e-31,3.25249e-30,2.73122e-30,3.99801e-27,9.12715e-26,1.74663e-28,4.28729e-27,3.61495e-27
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.73122e-30,6.59108e-29,1.13209e-31,3.02744e-30,2.36288e-30,3.61495e-27,8.27120e-26,1.57613e-28,3.99801e-27,3.13574e-27
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.36288e-30,5.71409e-29,9.77593e-32,2.73122e-30,1.92512e-30,3.13574e-27,7.19139e-26,1.36437e-28,3.61495e-27,2.56299e-27
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.92512e-30,4.66456e-29,7.95100e-32,2.36288e-30,1.42542e-30,2.56299e-27,5.89077e-26,1.11299e-28,3.13574e-27,1.90605e-27
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.42542e-30,3.45948e-29,5.87864e-32,1.92512e-30,8.76513e-31,1.90605e-27,4.38919e-26,8.26321e-29,2.56299e-27,1.18176e-27
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.76513e-31,2.12981e-29,3.61108e-32,1.42542e-30,2.95835e-31,1.18176e-27,2.72543e-26,5.11636e-29,1.90605e-27,4.15654e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.60929e-32,8.76117e-31,1.48830e-33,1.21745e-32,5.87612e-32,5.11594e-29,1.18167e-27,2.21181e-30,1.79627e-29,8.26260e-29
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.87612e-32,1.42487e-30,2.42530e-33,3.60929e-32,7.94811e-32,8.26260e-29,1.90592e-27,3.57650e-30,5.11594e-29,1.11292e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.94811e-32,1.92448e-30,3.28474e-33,5.87612e-32,9.77298e-32,1.11292e-28,2.56284e-27,4.82453e-30,8.26260e-29,1.36429e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.77298e-32,2.36223e-30,4.04515e-33,7.94811e-32,1.13181e-31,1.36429e-28,3.13559e-27,5.92450e-30,1.11292e-28,1.57605e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.13181e-31,2.73062e-30,4.69246e-33,9.77298e-32,1.25691e-31,1.57605e-28,3.61481e-27,6.85666e-30,1.36429e-28,1.74657e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.25691e-31,3.02693e-30,5.21959e-33,1.13181e-31,1.35259e-31,1.74657e-28,3.99788e-27,7.61212e-30,1.57605e-28,1.87629e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.35259e-31,3.25209e-30,5.62505e-33,1.25691e-31,1.41970e-31,1.87629e-28,4.28719e-27,8.19045e-30,1.74657e-28,1.96683e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.41970e-31,3.40911e-30,5.91086e-33,1.35259e-31,1.45938e-31,1.96683e-28,4.48785e-27,8.59642e-30,1.87629e-28,2.02016e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.45938e-31,3.50153e-30,6.08044e-33,1.41970e-31,1.47251e-31,2.02016e-28,4.60545e-27,8.83649e-30,1.96683e-28,2.03775e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.47251e-31,3.53205e-30,6.13670e-33,1.45938e-31,1.45944e-31,2.03775e-28,4.64415e-27,8.91589e-30,2.02016e-28,2.02018e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.45944e-31,3.50167e-30,6.08073e-33,1.47251e-31,1.41983e-31,2.02018e-28,4.60549e-27,8.83658e-30,2.03775e-28,1.96687e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.41983e-31,3.40939e-30,5.91143e-33,1.45944e-31,1.35278e-31,1.96687e-28,4.48792e-27,8.59659e-30,2.02018e-28,1.87634e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.35278e-31,3.25249e-30,5.62588e-33,1.41983e-31,1.25715e-31,1.87634e-28,4.28729e-27,8.19071e-30,1.96687e-28,1.74663e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.25715e-31,3.02744e-30,5.22065e-33,1.35278e-31,1.13209e-31,1.74663e-28,3.99801e-27,7.61244e-30,1.87634e-28,1.57613e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.13209e-31,2.73122e-30,4.69369e-33,1.25715e-31,9.77593e-32,1.57613e-28,3.61495e-27,6.85703e-30,1.74663e-28,1.36437e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.77593e-32,2.36288e-30,4.04647e-33,1.13209e-31,7.95100e-32,1.36437e-28,3.13574e-27,5.92488e-30,1.57613e-28,1.11299e-28
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.95100e-32,1.92512e-30,3.28603e-33,9.77593e-32,5.87864e-32,1.11299e-28,2.56299e-27,4.82488e-30,1.36437e-28,8.26321e-29
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.87864e-32,1.42542e-30,2.42642e-33,7.95100e-32,3.61108e-32,8.26321e-29,1.90605e-27,3.57680e-30,1.11299e-28,5.11636e-29
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.61108e-32,8.76513e-31,1.48910e-33,5.87864e-32,1.21812e-32,5.11636e-29,1.18176e-27,2.21201e-30,8.26321e-29,1.79643e-29
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.48830e-33,3.60929e-32,6.14222e-35,5.01775e-34,2.42530e-33,2.21181e-30,5.11594e-29,9.55017e-32,7.75360e-31,3.57650e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.42530e-33,5.87612e-32,1.00175e-34,1.48830e-33,3.28474e-33,3.57650e-30,8.26260e-29,1.54592e-31,2.21181e-30,4.82453e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.28474e-33,7.94811e-32,1.35829e-34,2.42530e-33,4.04515e-33,4.82453e-30,1.11292e-28,2.08814e-31,3.57650e-30,5.92450e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.04515e-33,9.77298e-32,1.67503e-34,3.28474e-33,4.69246e-33,5.92450e-30,1.36429e-28,2.56819e-31,4.82453e-30,6.85666e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.69246e-33,1.13181e-31,1.94594e-34,4.04515e-33,5.21959e-33,6.85666e-30,1.57605e-28,2.97714e-31,5.92450e-30,7.61212e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.21959e-33,1.25691e-31,2.16768e-34,4.69246e-33,5.62505e-33,7.61212e-30,1.74657e-28,3.31044e-31,6.85666e-30,8.19045e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.62505e-33,1.35259e-31,2.33908e-34,5.21959e-33,5.91086e-33,8.19045e-30,1.87629e-28,3.56701e-31,7.61212e-30,8.59642e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.91086e-33,1.41970e-31,2.46043e-34,5.62505e-33,6.08044e-33,8.59642e-30,1.96683e-28,3.74799e-31,8.19045e-30,8.83649e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.08044e-33,1.45938e-31,2.53267e-34,5.91086e-33,6.13670e-33,8.83649e-30,2.02016e-28,3.85541e-31,8.59642e-30,8.91589e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.13670e-33,1.47251e-31,2.55667e-34,6.08044e-33,6.08073e-33,8.91589e-30,2.03775e-28,3.89101e-31,8.83649e-30,8.83658e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.08073e-33,1.45944e-31,2.53280e-34,6.13670e-33,5.91143e-33,8.83658e-30,2.02018e-28,3.85546e-31,8.91589e-30,8.59659e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.91143e-33,1.41983e-31,2.46069e-34,6.08073e-33,5.62588e-33,8.59659e-30,1.96687e-28,3.74808e-31,8.83658e-30,8.19071e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.62588e-33,1.35278e-31,2.33945e-34,5.91143e-33,5.22065e-33,8.19071e-30,1.87634e-28,3.56714e-31,8.59659e-30,7.61244e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.22065e-33,1.25715e-31,2.16815e-34,5.62588e-33,4.69369e-33,7.61244e-30,1.74663e-28,3.31060e-31,8.19071e-30,6.85703e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.69369e-33,1.13209e-31,1.94649e-34,5.22065e-33,4.04647e-33,6.85703e-30,1.57613e-28,2.97732e-31,7.61244e-30,5.92488e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.04647e-33,9.77593e-32,1.67562e-34,4.69369e-33,3.28603e-33,5.92488e-30,1.36437e-28,2.56837e-31,6.85703e-30,4.82488e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.28603e-33,7.95100e-32,1.35886e-34,4.04647e-33,2.42642e-33,4.82488e-30,1.11299e-28,2.08831e-31,5.92488e-30,3.57680e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.42642e-33,5.87864e-32,1.00224e-34,3.28603e-33,1.48910e-33,3.57680e-30,8.26321e-29,1.54606e-31,4.82488e-30,2.21201e-30
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.48910e-33,3.61108e-32,6.14573e-35,2.42642e-33,5.02072e-34,2.21201e-30,5.11636e-29,9.55114e-32,3.57680e-30,7.75439e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.14222e-35,1.48830e-33,2.53677e-36,2.06993e-35,1.00175e-34,9.55017e-32,2.21181e-30,4.11865e-33,3.34296e-32,1.54592e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00175e-34,2.42530e-33,4.14032e-36,6.14222e-35,1.35829e-34,1.54592e-31,3.57650e-30,6.67340e-33,9.55017e-32,2.08814e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.35829e-34,3.28474e-33,5.61970e-36,1.00175e-34,1.67503e-34,2.08814e-31,4.82453e-30,9.02475e-33,1.54592e-31,2.56819e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.67503e-34,4.04515e-33,6.93864e-36,1.35829e-34,1.94594e-34,2.56819e-31,5.92450e-30,1.11147e-32,2.08814e-31,2.97714e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.94594e-34,4.69246e-33,8.07146e-36,1.67503e-34,2.16768e-34,2.97714e-31,6.85666e-30,1.29034e-32,2.56819e-31,3.31044e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.16768e-34,5.21959e-33,9.00280e-36,1.94594e-34,2.33908e-34,3.31044e-31,7.61212e-30,1.43685e-32,2.97714e-31,3.56701e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.33908e-34,5.62505e-33,9.72586e-36,2.16768e-34,2.46043e-34,3.56701e-31,8.19045e-30,1.55018e-32,3.31044e-31,3.74799e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.46043e-34,5.91086e-33,1.02397e-35,2.33908e-34,2.53267e-34,3.74799e-31,8.59642e-30,1.63045e-32,3.56701e-31,3.85541e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.53267e-34,6.08044e-33,1.05465e-35,2.46043e-34,2.55667e-34,3.85541e-31,8.83649e-30,1.67825e-32,3.74799e-31,3.89101e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.55667e-34,6.13670e-33,1.06486e-35,2.53267e-34,2.53280e-34,3.89101e-31,8.91589e-30,1.69412e-32,3.85541e-31,3.85546e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.53280e-34,6.08073e-33,1.05471e-35,2.55667e-34,2.46069e-34,3.85546e-31,8.83658e-30,1.67827e-32,3.89101e-31,3.74808e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.46069e-34,5.91143e-33,1.02409e-35,2.53280e-34,2.33945e-34,3.74808e-31,8.59659e-30,1.63050e-32,3.85546e-31,3.56714e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.33945e-34,5.62588e-33,9.72753e-36,2.46069e-34,2.16815e-34,3.56714e-31,8.19071e-30,1.55024e-32,3.74808e-31,3.31060e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.16815e-34,5.22065e-33,9.00491e-36,2.33945e-34,1.94649e-34,3.31060e-31,7.61244e-30,1.43693e-32,3.56714e-31,2.97732e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.94649e-34,4.69369e-33,8.07389e-36,2.16815e-34,1.67562e-34,2.97732e-31,6.85703e-30,1.29043e-32,3.31060e-31,2.56837e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.67562e-34,4.04647e-33,6.94123e-36,1.94649e-34,1.35886e-34,2.56837e-31,5.92488e-30,1.11156e-32,2.97732e-31,2.08831e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.35886e-34,3.28603e-33,5.62223e-36,1.67562e-34,1.00224e-34,2.08831e-31,4.82488e-30,9.02557e-33,2.56837e-31,1.54606e-31
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00224e-34,2.42642e-33,4.14252e-36,1.35886e-34,6.14573e-35,1.54606e-31,3.57680e-30,6.67408e-33,2.08831e-31,9.55114e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.14573e-35,1.48910e-33,2.53832e-36,1.00224e-34,2.07124e-35,9.55114e-32,2.21201e-30,4.11911e-33,1.54606e-31,3.34334e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.53677e-36,6.14222e-35,1.04839e-37,8.54560e-37,4.14032e-36,4.11865e-33,9.55017e-32,1.77425e-34,1.43975e-33,6.67340e-33
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.14032e-36,1.00175e-34,1.71222e-37,2.53677e-36,5.61970e-36,6.67340e-33,1.54592e-31,2.87727e-34,4.11865e-33,9.02475e-33
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.61970e-36,1.35829e-34,2.32614e-37,4.14032e-36,6.93864e-36,9.02475e-33,2.08814e-31,3.89519e-34,6.67340e-33,1.11147e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.93864e-36,1.67503e-34,2.87521e-37,5.61970e-36,8.07146e-36,1.11147e-32,2.56819e-31,4.80311e-34,9.02475e-33,1.29034e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.07146e-36,1.94594e-34,3.34855e-37,6.93864e-36,9.00280e-36,1.29034e-32,2.97714e-31,5.58336e-34,1.11147e-32,1.43685e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.00280e-36,2.16768e-34,3.73924e-37,8.07146e-36,9.72586e-36,1.43685e-32,3.31044e-31,6.22522e-34,1.29034e-32,1.55018e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.72586e-36,2.33908e-34,4.04371e-37,9.00280e-36,1.02397e-35,1.55018e-32,3.56701e-31,6.72382e-34,1.43685e-32,1.63045e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.02397e-35,2.46043e-34,4.26082e-37,9.72586e-36,1.05465e-35,1.63045e-32,3.74799e-31,7.07833e-34,1.55018e-32,1.67825e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.05465e-35,2.53267e-34,4.39076e-37,1.02397e-35,1.06486e-35,1.67825e-32,3.85541e-31,7.28999e-34,1.63045e-32,1.69412e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.06486e-35,2.55667e-34,4.43407e-37,1.05465e-35,1.05471e-35,1.69412e-32,3.89101e-31,7.36037e-34,1.67825e-32,1.67827e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.05471e-35,2.53280e-34,4.39102e-37,1.06486e-35,1.02409e-35,1.67827e-32,3.85546e-31,7.29010e-34,1.69412e-32,1.63050e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.02409e-35,2.46069e-34,4.26134e-37,1.05471e-35,9.72753e-36,1.63050e-32,3.74808e-31,7.07853e-34,1.67827e-32,1.55024e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.72753e-36,2.33945e-34,4.04446e-37,1.02409e-35,9.00491e-36,1.55024e-32,3.56714e-31,6.72411e-34,1.63050e-32,1.43693e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.00491e-36,2.16815e-34,3.74018e-37,9.72753e-36,8.07389e-36,1.43693e-32,3.31060e-31,6.22558e-34,1.55024e-32,1.29043e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.07389e-36,1.94649e-34,3.34964e-37,9.00491e-36,6.94123e-36,1.29043e-32,2.97732e-31,5.58376e-34,1.43693e-32,1.11156e-32
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.94123e-36,1.67562e-34,2.87636e-37,8.07389e-36,5.62223e-36,1.11156e-32,2.56837e-31,4.80353e-34,1.29043e-32,9.02557e-33
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.62223e-36,1.35886e-34,2.32726e-37,6.94123e-36,4.14252e-36,9.02557e-33,2.08831e-31,3.89557e-34,1.11156e-32,6.67408e-33
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.14252e-36,1.00224e-34,1.71320e-37,5.62223e-36,2.53832e-36,6.67408e-33,1.54606e-31,2.87759e-34,9.02557e-33,4.11911e-33
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.53832e-36,6.14573e-35,1.04908e-37,4.14252e-36,8.55140e-37,4.11911e-33,9.55114e-32,1.77446e-34,6.67408e-33,1.43993e-33
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.04839e-37,2.53677e-36,4.33524e-39,3.53047e-38,1.71222e-37,1.77425e-34,4.11865e-33,7.63519e-36,6.19447e-35,2.87727e-34
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.71222e-37,4.14032e-36,7.08446e-39,1.04839e-37,2.32614e-37,2.87727e-34,6.67340e-33,1.23915e-35,1.77425e-34,3.89519e-34
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.32614e-37,5.61970e-36,9.63243e-39,1.71222e-37,2.87521e-37,3.89519e-34,9.02475e-33,1.67912e-35,2.87727e-34,4.80311e-34
